emp_no;posisi_id
12-0405;21069
10-0225;21069
14-0471;21069
12-0956;21069
20-1195;21069
11-0564;21069
20-0256;21069
12-0266;21069
17-0398;21069
20-0252;21069
11-0561;21069
13-0551;21069
02-0006;21080
94-0609;21080
15-0663;21070
14-0244;21072
17-0167;21072
20-0952;21072
05-0069;21072
16-1313;21072
10-0731;21072
17-0624;21072
17-0164;21072
16-1320;21072
20-1175;21072
11-0287;21072
15-0233;21072
17-0396;21072
14-0368;21072
12-0259;21072
91-0138;20558
95-0982;21086
99-0506;21088
10-0733;21088
07-0068;21088
16-1317;21088
08-0548;21088
10-0724;21088
10-0728;21088
11-0572;21088
96-0038;21088
07-0087;21088
10-0182;21088
95-0090;21089
07-0078;21091
95-0143;21091
08-0882;21091
07-0082;21091
10-0722;21091
11-0260;21091
08-0422;21091
12-0267;21091
14-0537;21091
12-0401;21091
14-0533;21091
94-0084;21092
13-0552;21094
07-0061;21094
04-0333;21094
03-0094;21094
12-0947;21094
99-0285;21094
11-0557;21094
17-0242;21094
11-0559;21094
16-1007;21094
05-0364;21094
95-0914;21095
11-0295;21097
11-0556;21097
08-0691;21097
10-0719;21097
11-0284;21097
89-0322;21097
03-0035;21097
87-0141;21097
11-0569;21097
07-0145;21097
08-0698;21097
99-0151;21098
95-0722;21100
14-0535;21100
08-0702;21100
94-0697;21100
87-0124;20545
15-0665;20992
09-0059;21108
12-0941;21110
07-0077;21111
10-0713;21112
14-0235;21113
15-0808;21114
11-0294;21116
04-0340;21116
91-0442;21117
93-0031;21117
96-0250;21118
03-0228;21118
04-0329;21119
10-0219;21119
07-0075;21120
10-0716;21122
05-0060;21123
08-0553;21124
08-0551;21125
13-0541;21126
08-0869;21126
08-0881;21127
03-0153;20557
14-0921;21136
18-0261;21138
93-0357;21138
16-0522;21138
04-0217;21138
10-0184;21138
17-0166;21138
97-0075;21138
13-0534;21138
12-0538;21140
20-1085;21140
20-0370;21140
11-0286;21140
17-0232;21140
07-0065;21141
91-0258;21143
20-0524;21143
17-0158;21143
20-1086;21143
16-1004;21143
20-1082;21143
08-0550;21143
14-0540;21143
16-2282;21145
17-0349;21145
12-0501;21145
12-0536;21145
18-0246;21145
20-1344;21146
17-0243;21148
12-0532;21148
17-0146;21148
17-0162;21148
12-0939;21148
20-1196;21148
94-0308;21148
17-0347;21148
13-0560;21150
20-0248;21150
20-0482;21150
20-0666;21150
12-0549;21150
20-0518;21152
17-0153;21152
14-0239;21152
12-0546;21152
95-1184;21152
15-0803;21152
20-0523;21152
20-0516;21152
05-0066;21153
20-1197;21155
94-0696;21155
12-0673;21155
17-0161;21155
13-0558;21155
16-1325;21155
18-0253;21155
07-0090;21155
13-0449;21157
16-1344;21157
17-0141;21157
13-0556;21157
20-0376;21157
94-0321;21158
14-0240;21160
08-0697;21160
13-0550;21160
16-0993;21160
18-0262;21160
03-0198;21160
92-0152;21161
14-0542;21163
16-1341;21163
16-1316;21163
13-1007;21163
20-0946;21163
00-0370;21163
03-0036;21164
10-0979;21166
10-0978;21166
14-0528;21166
17-0156;21166
03-0474;21166
98-0082;21166
05-0059;21167
14-0249;21169
12-0955;21169
13-0537;21169
16-1006;21169
20-0519;21169
87-0182;21169
89-0647;20559
88-0095;21173
08-0399;21175
13-0995;21175
08-0883;21175
91-0186;21175
93-0405;21177
11-0283;21177
90-0540;21177
91-0843;21177
08-0690;21178
08-0424;21180
12-0067;21180
16-1924;21180
04-0378;21180
05-0470;21181
04-0326;21181
88-0429;21182
04-0342;21182
88-0395;21182
95-0704;21182
05-0179;21183
14-0248;21183
20-0253;21183
95-0063;21183
15-0912;21185
14-0361;21185
11-0574;21185
20-1199;21185
89-0734;21186
16-1319;21188
95-1182;21188
05-0297;20568
-;14816
89-0082;20569
91-0100;20570
93-0115;21194
13-0999;21198
16-0208;21198
03-0277;21199
10-0938;21199
20-1084;21199
16-0464;21199
91-0410;21199
16-0210;21199
89-0252;21199
05-0083;21199
95-0161;21199
93-0766;21199
20-0395;21200
00-0367;21201
17-0220;21206
11-0749;21206
15-0193;21207
87-0157;21207
97-0064;21207
00-0424;21207
11-0056;21207
88-0340;21209
87-0132;21210
11-0062;21212
20-0378;21212
14-0772;21212
87-0138;21212
06-0083;21212
10-0230;21212
02-0074;21212
10-0951;21212
89-0746;21212
87-0140;21212
95-0066;21212
11-0634;21212
14-0774;21212
11-0063;21212
14-0770;21212
10-0269;21213
10-0226;21215
13-0996;21215
20-1201;21215
03-0344;21215
93-0716;21215
13-0997;21215
11-0641;21215
16-1499;21215
89-0605;21215
11-0061;21215
03-0324;21215
15-0798;21215
10-0228;21215
03-0209;21216
92-0151;21218
20-1091;21218
10-0268;21218
88-0415;21218
10-0943;21218
11-0057;21218
13-0542;21218
16-0986;21218
88-0394;21218
11-0642;21218
15-1051;21218
20-0396;21218
90-0167;21218
15-0801;21218
13-0998;21218
15-0796;21218
13-0553;21218
94-0386;20571
96-0143;21224
12-0471;21226
15-0189;21226
91-0570;21228
99-0290;21228
16-1001;21228
10-0267;21228
89-0747;21228
16-0205;21228
10-0261;21228
11-0052;21228
03-0224;21228
04-0313;21228
89-0550;21230
03-0201;21231
00-0365;21233
11-0565;21233
93-0818;21235
04-0328;21235
94-0110;21235
95-0125;21235
10-0940;21235
13-0600;21237
99-0297;21239
03-0272;21240
10-0266;21242
13-0597;21242
91-0650;21242
93-0758;21242
11-0048;21242
96-0536;21242
11-0636;21242
91-0804;21242
11-0280;21242
16-0203;21242
95-0160;21242
13-0546;21242
11-0644;21242
96-0291;21242
10-0273;21242
87-0126;21243
10-0941;21245
10-0229;21245
16-1500;21245
12-0155;21245
17-0221;21245
11-0051;21245
15-0799;21245
07-0014;21245
11-0633;21245
15-0195;21245
16-0992;21245
20-1083;21245
05-0088;21245
88-0338;21246
91-0311;21248
04-0345;21248
20-0380;21248
88-0101;21248
87-0143;21248
04-0338;21248
15-0187;21248
15-0906;21248
88-0197;21248
04-0343;21248
17-0283;21248
13-1004;21248
11-0050;21248
03-0211;21248
15-0196;21248
15-0802;21248
85-0065;21248
93-0112;20572
15-0660;21257
13-0538;21258
14-0769;21258
16-1501;21259
95-0924;21259
00-0625;21259
16-0994;21259
86-0057;21259
03-0152;21259
93-0359;21259
11-0054;21259
15-0909;21259
90-0503;21259
95-0481;21260
99-0147;21265
15-0194;21267
99-0293;21267
89-0253;21266
89-0323;21266
07-0074;21266
91-0013;21266
16-0468;21266
10-0262;21268
90-0243;21269
93-0772;21270
15-0908;21272
13-0598;21272
17-0287;21272
87-0118;21272
95-0482;21272
10-0331;21272
16-0206;21272
15-0190;21272
95-0483;21272
10-0263;21272
12-0156;21272
13-0595;21272
16-0467;21272
16-0471;21272
10-0227;21272
99-0296;21273
04-0331;21275
20-0379;21275
15-0807;21275
91-0086;21275
88-0426;21275
95-0060;21275
93-0198;21275
16-0466;21275
10-0949;21275
03-0271;21275
11-0053;21275
15-1053;21275
90-0057;21275
93-0106;21276
91-0302;21278
12-0157;21278
92-0153;21278
13-1003;21278
03-0270;21278
87-0181;21278
88-0337;21278
11-0635;21278
04-0337;21278
03-0210;21278
10-0265;21278
15-0805;21278
88-0203;21278
03-0155;21278
03-0281;21278
20-1198;21278
95-0252;21278
93-0117;20573
04-0336;21284
16-0469;21288
13-1001;21288
87-0016;21289
90-0044;21289
15-0192;21289
16-1008;21289
10-0270;21289
90-0155;21289
16-0207;21289
17-0222;21289
16-0462;21289
16-1000;21289
11-0055;21290
03-0208;21291
11-0064;21296
04-0327;21296
88-0412;21297
12-0160;21297
03-0139;21297
88-0330;21297
94-0389;21297
87-0190;21298
05-0080;21298
87-0119;21299
93-0110;21300
11-0049;21302
14-0773;21302
16-0998;21302
95-0478;21302
87-0217;21302
10-0315;21302
16-0668;21302
20-0381;21302
96-0292;21302
91-0225;21302
13-0599;21302
14-0776;21302
02-0199;21302
88-0136;21302
88-0413;21302
03-0279;21303
11-0747;21305
95-0122;21305
95-0123;21305
11-0065;21305
90-0198;21305
12-0028;21305
15-0809;21305
87-0214;21305
15-0911;21305
91-0312;21305
93-0771;21305
07-0114;21305
15-1054;21305
00-0471;21306
87-0211;21308
95-0701;21308
15-1052;21308
95-0251;21308
93-0199;21308
90-0197;21308
12-0163;21308
16-1522;21308
10-0947;21308
05-0089;21308
11-0058;21308
13-0425;21308
12-1014;21308
10-0264;21308
16-1502;21308
11-0059;21308
95-0137;20574
93-0624;21313
10-0181;21320
91-0802;21320
96-0447;21320
16-1282;21320
16-1286;21321
16-0463;21321
16-1283;21321
07-0088;21321
16-1287;21321
16-1285;21322
16-1284;21322
00-0339;21316
08-0546;21326
89-0748;21326
02-0100;21326
06-0085;21326
16-1295;21327
16-1009;21327
16-0201;21327
16-1288;21327
16-1289;21327
16-1290;21328
16-1292;21328
91-0832;21315
16-1517;21331
16-1519;21331
16-1300;21331
89-0477;21331
16-1518;21331
16-1520;21332
16-1297;21332
93-0759;21314
16-1293;21335
16-1296;21335
16-1298;21335
08-0425;21335
16-1299;21335
16-1294;21336
16-1301;21336
95-0472;20575
99-0298;21343
90-0288;21345
15-0188;21345
88-0288;21346
10-0183;21348
93-0265;21349
95-0479;21351
93-0812;21351
12-0676;21351
12-1015;21351
15-0191;21351
89-0609;21352
16-0999;21355
15-0904;21355
16-0204;21355
16-1291;21355
14-0775;21355
91-0641;21355
95-0159;21356
90-0241;21356
90-0239;21356
88-0381;21356
90-0196;21356
83-0169;21356
89-0548;21356
91-0313;21356
90-0306;21356
00-0056;21356
06-0084;21357
03-0391;21359
94-0280;21360
03-0154;21361
10-0272;21362
04-0344;21363
16-1980;21364
94-0671;18663
06-0044;20583
89-0673;20584
95-0709;21791
91-0737;21794
97-0261;21794
98-0118;21794
16-1516;21794
16-1003;21794
16-1506;21794
14-0785;21794
12-0525;21794
20-1090;21794
14-0781;21794
10-0366;21794
10-0364;21794
95-1041;21792
12-0530;21796
16-1521;21796
20-1087;21796
16-1303;21796
14-0367;21796
17-0233;21796
16-1002;21796
96-0015;21796
16-1510;21796
13-1011;21796
17-0226;21796
10-0726;21796
00-0376;21796
16-0989;21796
17-0228;21796
00-0434;21796
95-0719;21796
16-1508;21796
95-0983;21799
14-0782;21801
95-1063;21801
12-0531;21801
16-1302;21801
04-0178;21801
95-0992;21802
99-0077;21806
08-0429;21806
08-0415;21806
95-1185;21807
03-0477;21807
12-0867;21807
95-0985;20585
96-0011;21812
95-0328;21814
14-0369;21814
07-0070;21814
16-0987;21814
95-0835;21814
14-0370;21814
16-0995;21814
11-0528;21814
07-0079;21814
08-0426;21814
08-0407;21814
97-0262;21814
95-0437;21815
91-0733;21817
12-0540;21817
14-0299;21817
12-0535;21817
95-0636;21817
00-0337;21817
16-1305;21817
95-0662;21817
20-0398;21817
14-0780;21817
16-1304;21817
16-1375;21817
13-0937;21817
17-0223;21817
16-1515;21817
17-0628;21817
17-0229;21817
16-1512;21817
95-0145;21818
95-0723;21820
08-0058;21820
12-0534;21820
20-1089;21820
93-0793;21821
10-0365;21824
16-0988;21824
08-0406;21824
96-0645;21825
05-0435;21825
00-0759;21825
89-0595;20586
08-0544;21830
95-1071;21832
08-0879;21832
95-0138;21832
12-0543;21832
08-0059;21832
14-0363;21832
14-0786;21832
17-0227;21832
95-0965;21832
14-0784;21832
16-1306;21832
05-0058;21832
07-0093;21833
89-0651;21835
16-1505;21835
11-0296;21835
08-0428;21835
97-0266;21835
08-0427;21835
08-0411;21835
12-0547;21835
16-1509;21835
95-0323;21835
17-0225;21835
95-0640;21835
14-0365;21835
17-0224;21835
16-0996;21835
16-1504;21835
08-0807;21835
20-0402;21835
95-0140;21836
12-0544;21838
00-0294;21838
08-0876;21838
00-0622;21838
16-1308;21838
00-0341;21839
10-0361;21842
07-0062;21842
97-0275;21842
97-0363;21843
03-0570;21843
03-0229;21843
95-0665;20587
00-0225;21848
16-0990;21850
14-0787;21850
95-0667;21850
99-0150;21850
10-0360;21850
14-0364;21850
12-0545;21850
14-0778;21850
08-0412;21850
16-1005;21850
16-1309;21850
13-0549;21850
95-0146;21851
93-0864;21853
08-0430;21853
08-0409;21853
16-1507;21853
95-0617;21853
16-1307;21853
16-1503;21853
08-0413;21853
14-0366;21853
05-0103;21853
17-0235;21853
88-0420;21853
17-0234;21853
03-0206;21853
17-0231;21853
13-1005;21853
08-0219;21853
16-0991;21853
12-0541;21854
96-0035;21856
13-1013;21856
95-0984;21856
20-0401;21856
16-1513;21856
00-0382;21857
95-0368;21860
15-0811;21860
94-0092;21860
94-0230;21860
04-0207;21861
14-0432;21861
13-0792;21861
14-0923;20588
16-1979;21865
17-0771;21865
08-0060;21866
96-0109;21867
11-0576;21869
08-0543;21870
10-0362;21871
20-0400;21872
08-0545;21873
95-1042;20589
95-0738;21877
15-1049;21879
97-0072;21879
20-1088;21879
95-1068;21879
94-0174;21880
89-0671;21882
95-0660;21882
97-0339;21882
03-0199;21882
95-0637;21882
03-0141;21883
95-0641;21883
90-0765;18664
95-0515;18665
89-0060;18666
97-0399;18670
88-0418;18670
90-0284;18670
06-0076;18670
99-0029;18670
05-0084;18670
20-0665;18670
17-0174;18670
06-0074;18670
00-0692;18670
10-0776;18670
11-0529;18670
05-0064;18670
06-0078;18670
90-0776;18670
03-0538;18670
20-0464;18670
03-0540;18667
00-0749;18671
11-0639;18671
10-0777;18671
93-0027;18671
18-0257;18671
18-0260;18671
20-0397;18671
03-0048;18671
03-0150;18671
17-0286;18671
97-0405;18671
10-0330;18671
95-0091;18671
17-0142;18671
06-0119;18671
15-0812;18671
93-0925;18671
87-0086;18668
93-0908;18672
12-0440;18672
14-0771;18672
88-0419;18672
17-0181;18672
06-0075;18672
17-0285;18672
06-0118;18672
92-0192;18672
06-0113;18672
93-0909;18672
94-0162;18672
03-0151;18672
10-0945;18672
17-0621;18672
13-0543;18672
12-0439;18672
89-0619;18669
11-0526;18673
03-0476;18673
17-0284;18673
07-0055;18673
91-0498;18673
17-0518;18673
11-0758;18673
06-0116;18673
90-0757;18673
05-0081;18673
06-0115;18673
11-0791;18673
05-0082;18673
11-0637;18673
16-1333;18673
91-0308;18673
90-0536;18674
87-0277;18675
02-0108;18676
20-0372;18676
98-0144;18677
20-1070;18678
20-1174;18678
90-0531;18679
95-0117;18680
17-0626;18682
03-0536;18682
-;18683
20-1202;18684
11-0757;18687
18-0255;18685
11-0075;18686
93-0713;11673
89-0472;11674
89-0654;11675
95-0310;11676
88-0314;11678
90-0509;11679
87-0134;11680
95-0336;11681
20-1689;11892
20-1587;20389
20-1594;20389
20-1280;16879
-;14722
15-0570;16880
-;16882
20-1365;16883
08-0704;16883
20-1400;20590
20-1352;20591
20-1407;20592
20-1409;20593
08-0393;16885
20-0975;16886
17-0350;16887
20-1664;16887
14-0924;16881
15-0664;16891
13-0154;16892
08-0015;16892
07-0085;16894
11-0288;16895
11-0297;16896
16-1514;16897
07-0057;16898
04-0476;16899
86-0072;16900
05-0016;16901
00-0737;16902
16-1982;16888
13-0533;16889
20-1389;16889
20-1673;16889
14-0768;16889
04-0285;16808
15-0571;16809
08-0431;16811
95-0777;16817
12-1018;16833
17-0515;16833
11-0117;16833
11-0742;16834
91-0016;16818
11-0780;16835
91-0826;16835
16-1511;16835
17-0619;16836
94-0116;16819
17-0618;16837
16-1335;16837
10-0939;16837
11-0586;16838
94-0343;16820
16-1347;16839
11-0585;16839
14-1100;16839
13-0066;16840
08-0875;16812
95-0726;16821
20-0471;16841
93-0178;16822
11-0582;16842
93-0216;16823
16-1326;16843
93-0616;16824
12-0945;16844
99-0207;16813
95-0273;16825
17-0622;16845
16-1348;16845
13-0728;16845
20-0462;16845
12-1016;16845
08-0396;16826
13-0272;16846
17-0617;16846
12-1021;16846
12-1017;16846
11-0584;16846
96-0174;16827
10-0946;16847
11-0583;16847
13-0729;16847
17-0517;16847
11-0581;16847
91-0053;16828
12-1019;16848
13-0727;16848
17-0620;16848
16-0854;16848
11-0643;16848
94-0329;16814
04-0306;16829
84-0093;16849
06-0117;16849
18-0256;16849
95-1177;16849
99-0134;16850
96-0102;16850
90-0779;16850
20-0944;16850
14-0524;16851
20-1203;16851
89-0277;16851
00-0747;16832
98-0137;16832
17-0516;16832
20-0466;16832
90-0534;16816
11-0580;16810
13-0726;16815
17-0772;16815
16-1981;16815
08-0772;16852
11-0573;16853
11-0579;16854
13-0846;17957
-;14689
14-0922;17959
12-0126;17965
20-1377;17967
10-0735;17969
20-0976;20594
20-0748;17961
15-0659;17979
88-0259;17983
05-0061;17983
20-0978;17983
92-0206;17983
08-0547;17987
20-1355;17981
20-0152;17981
96-0037;17977
08-0773;17977
20-0521;20596
02-0164;16962
-;14822
06-0045;16968
-;16970
16-1983;16975
20-1412;16975
20-0977;16976
08-0872;16971
20-1406;16977
17-0773;16978
20-1600;16978
91-0811;16972
20-1608;16979
16-1351;16979
20-1385;16980
-;16969
17-0695;16973
94-0606;16981
95-0542;16981
20-1632;16983
10-0732;16983
13-0468;16984
08-0878;16986
20-1645;16986
13-0361;16987
-;16974
16-1350;16988
16-1984;16989
20-1378;16989
-;16990
20-1447;20602
17-0023;20604
12-0819;20606
-;22343
17-0815;9843
93-0512;9845
20-1358;20365
20-1419;20364
20-1340;20369
20-1397;20368
20-1652;20368
20-1348;14659
20-1660;14659
20-1654;14659
91-0487;9847
-;9848
14-0875;9849
-;9850
-;9851
93-0232;9852
91-0404;9853
90-0201;9854
90-0517;9855
91-0184;9856
89-0189;9857
03-0288;9858
05-0160;9858
93-0208;14323
-;9859
-;9860
-;9861
-;9862
-;9863
-;9864
89-0260;9866
89-0217;9866
90-0428;9867
88-0273;9869
-;9870
-;9871
-;9873
20-1676;9874
99-0251;9876
88-0189;9879
-;9880
15-0620;9881
16-1955;9882
20-0966;9883
-;9884
-;14322
17-0762;14324
20-0087;14655
20-1384;14655
20-0968;14655
20-1342;14656
20-1574;14656
88-0005;9886
05-0074;9887
11-0016;9888
-;9889
87-0154;9890
87-0218;9890
96-0079;9890
96-0541;9891
02-0218;9892
84-0134;9894
91-0573;9896
87-0003;9897
93-0719;9897
91-0123;9897
96-0142;9897
93-0705;9897
18-0357;9897
91-0029;9897
91-0103;9897
90-0653;9897
89-0372;9897
89-0468;9897
89-0274;9897
18-0167;9897
90-0043;9897
96-0537;9897
91-0332;9897
96-0078;9897
88-0068;9899
88-0207;9900
12-0270;9900
20-0285;9900
18-0161;9900
17-0403;9900
13-0477;9900
05-0092;9900
13-0315;9900
20-0302;9900
13-0481;9900
12-1012;9900
13-0572;9900
13-0479;9900
20-0316;9900
13-0938;9900
20-0273;9900
86-0047;9902
13-0485;9904
90-0237;9905
91-0513;9905
17-0404;9905
08-0274;9905
90-0629;9905
93-0361;9905
95-0931;9905
93-0721;9905
94-0600;9905
90-0338;9905
91-0045;9905
18-0322;9905
93-0720;9905
18-0145;9905
97-0030;9905
93-0682;9905
20-0272;9905
88-0385;9905
96-0145;9907
17-0259;9908
13-0573;9908
16-1267;9908
00-0572;9908
13-0211;9908
87-0225;9908
88-0354;9908
20-0282;9908
87-0018;9908
10-0744;9908
87-0004;9908
13-0318;9908
18-0160;9908
89-0234;9908
88-0150;9910
91-0544;9912
97-0137;9913
20-0828;9913
13-0320;9913
96-0293;9913
89-0589;9913
16-0138;9913
91-0245;9913
20-0648;9913
84-0033;9913
88-0184;9913
93-0122;9913
04-0168;9913
91-0204;9913
86-0106;9913
91-0203;9913
96-0544;9913
20-0274;9913
90-0150;9913
17-0632;9913
03-0133;9915
93-0737;9916
10-0101;9916
18-0143;9916
84-0009;9916
04-0093;9916
18-0266;9916
17-0255;9916
12-0272;9916
20-0823;9916
12-0617;9916
13-0574;9916
20-0271;9916
13-0480;9916
04-0123;9916
93-0373;9918
02-0242;9920
91-0003;9921
03-0066;9921
90-0322;9921
90-0628;9921
89-0326;9921
91-0403;9921
20-0878;9921
91-0321;9921
95-0260;9921
90-0530;9921
97-0033;9921
91-0068;9921
13-0337;9921
84-0067;9923
84-0043;9924
13-0575;9924
87-0259;9924
13-0334;9924
12-0273;9924
89-0286;9924
13-0339;9924
89-0306;9924
14-0406;9924
18-0156;9924
10-0088;9924
04-0504;9924
11-0017;9924
03-0132;9924
18-0146;9924
12-0575;9924
13-0487;9924
99-0240;9926
91-0541;9927
05-0078;9927
91-0575;9929
-;9931
90-0332;9932
88-0427;9932
11-0020;9932
91-0235;9932
93-0738;9932
13-0576;9932
11-0018;9932
95-0674;9932
20-0305;9932
13-0484;9932
18-0163;9932
18-0329;9932
95-0564;9932
88-0016;9932
93-0739;9932
91-0659;9932
93-0717;9932
90-0279;9932
93-0128;9932
95-1115;9932
93-0263;9932
95-1113;9934
13-0333;9935
13-0312;9935
20-0283;9935
14-0101;9935
18-0350;9935
13-0340;9935
13-0304;9935
13-0168;9935
96-0193;9935
02-0243;9935
13-0313;9935
93-0120;9937
11-0546;9938
13-0302;9938
94-0314;9938
89-0722;9938
97-0134;9938
95-0255;9938
12-1204;9938
96-0488;9940
96-0489;9942
00-0474;9943
89-0537;9943
04-0535;9943
04-0506;9943
89-0549;9943
91-0217;9943
96-0076;9943
13-0478;9943
90-0320;9943
90-0331;9943
88-0144;9943
12-0379;9943
16-0302;9943
93-0532;9943
88-0151;9943
02-0219;9943
20-0286;9943
20-0308;9943
88-0149;9943
96-0379;9943
91-0542;9945
96-0294;9946
89-0723;9946
89-0116;9946
00-0573;9946
95-1146;9948
17-0253;9949
11-0829;9949
13-0321;9949
87-0099;9949
96-0540;9949
13-0319;9949
10-0379;9949
05-0091;9949
13-0317;9949
16-1258;9949
13-0336;9949
20-1061;9949
16-0240;9949
13-0324;9949
12-0027;9949
18-0325;9949
90-0325;9951
96-0380;9953
91-0218;9954
94-0601;9954
20-0829;9954
89-0112;9954
13-0331;9954
93-0632;9954
10-0748;9954
87-0076;9954
91-0238;9954
91-0056;9954
87-0152;9954
11-0731;9954
87-0198;9954
97-0222;9954
88-0091;9954
20-0278;9954
15-1024;9954
91-0545;9954
13-0482;9954
94-0504;9954
90-0336;9956
12-0684;9957
88-0006;9957
18-0328;9957
20-0294;9957
02-0177;9957
90-0630;9957
20-0303;9957
94-0313;9957
20-0304;9957
89-0544;9957
90-0247;9959
89-0362;9960
13-0332;9960
13-0335;9960
13-0491;9960
13-0326;9960
94-0428;9960
17-0254;9960
13-0322;9960
16-1264;9960
02-0027;9960
-;9962
93-0262;9964
13-0021;9965
05-0090;9965
90-0612;9965
13-0327;9965
96-0378;9965
20-0306;9965
20-0889;9965
96-0546;9965
90-0328;9965
90-0181;9965
95-0677;9965
96-0547;9965
96-0484;9965
11-0463;9965
12-0890;9965
13-0483;9965
90-0005;9965
91-0281;9965
93-0299;9967
20-0301;9968
18-0269;9968
18-0149;9968
88-0301;9968
00-0570;9968
04-0092;9968
20-0649;9968
91-0402;9968
95-0679;9968
18-0327;9968
89-0051;9970
10-0742;9971
13-0338;9971
12-0963;9971
05-0072;9971
90-0393;9971
13-0316;9971
13-0342;9971
20-0880;9971
96-0542;9971
10-0746;9971
90-0004;9973
12-0296;9974
94-0503;9976
89-0006;9977
11-0155;9977
89-0026;9977
91-0046;9977
85-0026;9977
89-0815;9977
96-0375;9979
-;9981
89-0161;9982
91-0537;9982
95-0356;9982
89-0793;9982
03-0486;9982
91-0538;9982
94-0502;9982
89-0093;9982
-;9984
12-0589;9985
13-0472;9985
87-0171;9985
03-0111;9985
20-0888;9985
12-0588;9985
07-0009;9985
11-0125;9985
20-0881;9985
96-0420;9985
93-0549;9987
90-0400;9989
17-0630;9990
20-0890;9990
91-0682;9990
03-0531;9990
99-0299;9990
99-0338;9990
08-0784;9990
20-0109;9992
90-0772;9993
89-0410;9993
08-0781;9993
20-1058;9993
91-0223;9993
12-0292;9993
-;9995
03-0530;9996
17-0402;9996
90-0164;9996
13-0475;9996
-;9998
04-0388;10000
05-0111;10001
20-0288;10001
90-0082;10001
89-0163;10001
20-0884;10001
97-0007;10001
20-0879;10001
89-0131;10003
12-0330;10004
13-0474;10004
00-0742;10004
12-1142;10004
00-0744;10004
13-0301;10004
11-0154;10004
12-0591;10004
11-0153;10004
91-0536;10006
88-0495;10008
20-0885;10009
17-0251;10009
91-0221;10009
12-0590;10009
91-0263;10009
89-0409;10009
12-0592;10009
12-0332;10009
03-0532;10011
03-0487;10012
17-0249;10012
04-0397;10012
05-0453;10012
17-0250;10012
05-0259;10012
00-0287;10012
-;10014
97-0144;10016
00-0269;10017
89-0504;10017
96-0148;10017
91-0126;10017
20-0883;10017
16-1956;10018
15-0618;10019
99-0243;10020
04-0499;10021
95-0676;10022
90-0234;10023
11-0012;10023
88-0403;10023
13-0505;10023
04-0501;10023
89-0067;10024
89-0749;10025
91-0058;10025
00-0271;10025
88-0206;10025
90-0073;10026
84-0063;10027
89-0500;10027
91-0432;10027
12-0014;10027
13-0514;10027
20-1388;10028
89-0376;10029
91-0137;10030
88-0309;10031
94-0336;10033
88-0368;10035
88-0192;10037
91-0628;10038
89-0442;10038
91-0380;10038
89-0356;10038
90-0047;10038
94-0641;10038
95-0486;10038
94-0249;10038
95-0170;10038
91-0279;10038
90-0386;10038
93-0727;10038
90-0034;10038
95-0484;10038
89-0269;10038
90-0654;10038
91-0171;10038
91-0104;10040
05-0332;10041
12-0016;10041
89-0045;10041
05-0079;10041
20-0441;10041
89-0031;10041
20-0287;10041
12-1029;10041
90-0489;10041
20-0277;10041
11-0015;10041
11-0090;10041
13-0170;10041
20-0284;10041
20-0275;10041
88-0353;10041
17-0569;10041
20-0553;10041
88-0142;10041
88-0267;10041
88-0026;10043
95-0562;10044
91-0110;10044
13-0022;10044
97-0096;10044
20-0827;10044
17-0576;10044
05-0375;10044
20-0896;10044
96-0412;10044
88-0186;10044
17-0575;10044
97-0095;10044
99-0304;10044
91-0307;10046
89-0565;10047
89-0342;10047
91-0619;10047
91-0557;10047
89-0133;10047
92-0109;10047
90-0232;10047
91-0514;10047
86-0042;10049
04-0215;10050
03-0159;10050
84-0064;10050
04-0502;10050
00-0268;10050
86-0075;10050
08-0579;10050
-;10052
13-0511;10053
13-0506;10053
13-0504;10053
14-0396;10053
14-0397;10053
13-0507;10053
13-0502;10053
20-0969;10055
87-0145;10057
88-0326;10058
97-0177;10058
87-0029;10058
89-0780;10058
96-0296;10058
04-0116;10058
15-0763;10058
11-0011;10058
90-0435;10058
13-0515;10058
96-0422;10058
97-0076;10058
11-0013;10058
93-0689;10058
90-0406;10058
12-0015;10058
14-0402;10058
20-0554;10058
89-0038;10058
89-0046;10058
11-0010;10058
89-0408;10058
08-0576;10058
20-1057;10058
12-1030;10058
89-0321;10058
20-0467;10058
00-0511;10058
89-0413;10058
89-0149;10058
96-0082;10058
13-0446;10058
14-0404;10058
89-0539;10058
95-0485;10058
90-0528;10058
90-0742;10058
11-0832;10058
04-0500;10060
90-0449;10062
20-0440;10063
90-0655;10063
17-0212;10063
91-0555;10063
91-0113;10063
08-0328;10063
87-0002;10063
91-0144;10063
91-0084;10063
91-0109;10063
12-0442;10063
90-0626;10063
97-0146;10063
88-0145;10065
90-0006;10066
90-0497;10066
87-0146;10066
88-0086;10066
88-0279;10066
89-0354;10066
90-0257;10066
88-0110;10066
88-0180;10066
87-0079;10066
-;10068
12-0691;10069
11-0626;10069
12-0013;10069
10-0535;10069
04-0498;10069
13-0509;10069
14-0394;10069
11-0625;10069
04-0214;10069
13-0503;10069
89-0353;10071
88-0401;10073
20-0412;10074
95-0382;10074
93-0725;10074
90-0060;10074
97-0027;10074
96-0083;10074
90-0260;10074
96-0295;10074
90-0463;10074
17-0568;10074
90-0559;10074
97-0087;10074
91-0443;10074
97-0293;10074
93-0729;10074
89-0143;10074
89-0080;10074
89-0233;10074
20-0351;10074
89-0752;10076
12-0051;10077
12-1034;10077
13-0518;10077
12-1031;10077
11-0774;10077
