posisi_id;kode_posisi;nama_posisi;parent;Direktorat_id;Division_id;Departemen_id;people_id;Jobtitle_code;Parent_path
10913;8001821;GROUP COORDINATOR PRODUCTION TBR GROUP D;10906;50124;30126;10150;;GT_JMGR;
10915;8001802;SECTION HEAD PRODUCTION MATERIAL 1;10906;50124;30126;10150;;GT_SPV;
10916;8001807;SPECIALIST STAFF PRODUCTION MATERIAL 1;10915;50124;30126;10150;;GT_STFF;
10917;8001808;SPECIALIST STAFF PRODUCTION MATERIAL 1;10915;50124;30126;10150;;GT_STFF;
10918;8001813;ADMINISTRASI PRODUCTION MATERIAL 1;10915;50124;30126;10150;;GT_STFF;
10920;8003451;TEAM LEADER TOOLING MAINTENANCE;10915;50124;30126;10150;;GT_STFF;
10921;8003452;TOOLING MAINTENANCE;10920;50124;30126;10150;;GT_WRKR;
10922;8003479;TOOLING MAINTENANCE;10920;50124;30126;10150;;GT_WRKR;
10924;8001822;TEAM LEADER INNER LINNER GROUP A;10915;50124;30126;10150;;GT_STFF;
10925;8001823;OPERATOR INNER LINNER GROUP A;10924;50124;30126;10150;;GT_WRKR;
10927;8001824;TEAM LEADER INNER LINNER GROUP B;10915;50124;30126;10150;;GT_STFF;
10928;8001825;OPERATOR INNER LINNER GROUP B;10927;50124;30126;10150;;GT_WRKR;
10930;8001826;TEAM LEADER INNER LINNER GROUP C;10915;50124;30126;10150;;GT_STFF;
10931;8001827;OPERATOR INNER LINNER GROUP C;10930;50124;30126;10150;;GT_WRKR;
10933;8001828;TEAM LEADER TREAD EXTRUDER GROUP A;10915;50124;30126;10150;;GT_STFF;
10934;8001829;OPERATOR LINDE TREAD EXTRUDER GROUP A;10933;50124;30126;10150;;GT_WRKR;
10935;8001830;OPERATOR TREAD EXTRUDER GROUP A;10933;50124;30126;10150;;GT_WRKR;
10937;8001831;TEAM LEADER TREAD EXTRUDER GROUP A;10915;50124;30126;10150;;GT_STFF;
10938;8001832;OPERATOR LINDE TREAD EXTRUDER GROUP A;10937;50124;30126;10150;;GT_WRKR;
10939;8001833;OPERATOR TREAD EXTRUDER GROUP A;10937;50124;30126;10150;;GT_WRKR;
10940;8008794;TEAM LEADER SLICING, REMILL/OPEN MILL GROUP A;10915;50124;30126;10150;;GT_STFF;
10942;8008796;OPERATOR REMILL / OPEN MILL GROUP A;10940;50124;30126;10150;;GT_WRKR;
10943;8008797;OPERATOR MONITORING REPORT OS GROUP A;10940;50124;30126;10150;;GT_WRKR;
10945;8001834;TEAM LEADER TREAD EXTRUDER GROUP B;10915;50124;30126;10150;;GT_STFF;
10946;8001835;OPERATOR LINDE TREAD EXTRUDER GROUP B;10945;50124;30126;10150;;GT_WRKR;
10947;8001836;OPERATOR TREAD EXTRUDER GROUP B;10945;50124;30126;10150;;GT_WRKR;
10948;8008798;TEAM LEADER SLICING, REMILL/OPEN MILL GROUP B;10915;50124;30126;10150;;GT_STFF;
10950;8008800;OPERATOR REMILL / OPEN MILL GROUP B;10948;50124;30126;10150;;GT_WRKR;
10951;8008801;OPERATOR MONITORING REPORT OS GROUP B;10948;50124;30126;10150;;GT_WRKR;
10953;8001837;TEAM LEADER TREAD EXTRUDER GROUP B;10915;50124;30126;10150;;GT_STFF;
10954;8001838;OPERATOR LINDE TREAD EXTRUDER GROUP B;10953;50124;30126;10150;;GT_WRKR;
10955;8001839;OPERATOR TREAD EXTRUDER GROUP B;10953;50124;30126;10150;;GT_WRKR;
10957;8001840;TEAM LEADER TREAD EXTRUDER GROUP C;10915;50124;30126;10150;;GT_STFF;
10958;8001841;OPERATOR LINDE TREAD EXTRUDER GROUP C;10957;50124;30126;10150;;GT_WRKR;
10959;8001842;OPERATOR TREAD EXTRUDER GROUP C;10957;50124;30126;10150;;GT_WRKR;
10960;8008802;TEAM LEADER SLICING, REMILL/OPEN MILL GROUP C;10915;50124;30126;10150;;GT_STFF;
10961;8008803;OPERATOR SLICING GROUP C;10960;50124;30126;10150;;GT_WRKR;
10962;8008804;OPERATOR REMILL / OPEN MILL GROUP C;10960;50124;30126;10150;;GT_WRKR;
10963;8008805;OPERATOR MONITORING REPORT OS GROUP C;10960;50124;30126;10150;;GT_WRKR;
10965;8001843;TEAM LEADER TREAD EXTRUDER GROUP C;10915;50124;30126;10150;;GT_STFF;
10966;8001844;OPERATOR LINDE TREAD EXTRUDER GROUP C;10965;50124;30126;10150;;GT_WRKR;
10967;8001845;OPERATOR TREAD EXTRUDER GROUP C;10965;50124;30126;10150;;GT_WRKR;
10969;8001846;TEAM LEADER TREAD EXTRUDER GROUP D;10915;50124;30126;10150;;GT_STFF;
10970;8001847;OPERATOR LINDE TREAD EXTRUDER GROUP D;10969;50124;30126;10150;;GT_WRKR;
10971;8001848;OPERATOR TREAD EXTRUDER GROUP D;10969;50124;30126;10150;;GT_WRKR;
10972;8008806;TEAM LEADER SLICING, REMILL/OPEN MILL GROUP D;10915;50124;30126;10150;;GT_STFF;
10973;8008807;OPERATOR SLICING GROUP D;10972;50124;30126;10150;;GT_WRKR;
10974;8008808;OPERATOR REMILL / OPEN MILL GROUP D;10972;50124;30126;10150;;GT_WRKR;
10975;8008809;OPERATOR MONITORING REPORT OS GROUP D;10972;50124;30126;10150;;GT_WRKR;
10977;8001849;TEAM LEADER TREAD EXTRUDER GROUP D;10915;50124;30126;10150;;GT_STFF;
10979;8001851;OPERATOR TREAD EXTRUDER GROUP D;10977;50124;30126;10150;;GT_WRKR;
10981;8001803;SECTION HEAD PRODUCTION MATERIAL 2;10906;50124;30126;10150;;GT_SPV;
10982;8001809;SPECIALIST STAFF PRODUCTION MATERIAL 2;10981;50124;30126;10150;;GT_STFF;
10983;8001814;ADMINISTRASI PRODUCTION MATERIAL 2;10981;50124;30126;10150;;GT_STFF;
10985;8001852;TEAM LEADER BEAD FORMING, WRAPPING & BEAD FINISHING GROUP A;10981;50124;30126;10150;;GT_STFF;
10986;8001853;OPERATOR WRAPPING GROUP A;10985;50124;30126;10150;;GT_WRKR;
10987;8001854;OPERATOR BEAD FINISHING GROUP A;10985;50124;30126;10150;;GT_WRKR;
10990;8001855;TEAM LEADER SLITTING RUBBER SHEET GROUP A;10981;50124;30126;10150;;GT_STFF;
10991;8001856;OPERATOR SLITTING RUBBER SHEET GROUP A;10990;50124;30126;10150;;GT_WRKR;
10993;8001857;TEAM LEADER BELT CUTTING, PLY CUTTING & ZERO BELT GROUP A;10981;50124;30126;10150;;GT_STFF;
10994;8001858;OPERATOR LINDE BELT CUTTING, PLY CUTTING & ZERO BELT GROUP A;10993;50124;30126;10150;;GT_WRKR;
10995;8001859;OPERATOR BELT CUTTING GROUP A;10993;50124;30126;10150;;GT_WRKR;
10996;8001860;OPERATOR PLY CUTTING GROUP A;10993;50124;30126;10150;;GT_WRKR;
10997;8001861;OPERATOR ZERO BELT GROUP A;10993;50124;30126;10150;;GT_WRKR;
10998;8003453;OPERATOR RSL-4 GROUP A;10993;50124;30126;10150;;GT_WRKR;
11000;8001862;TEAM LEADER BEAD FORMING, WRAPPING & BEAD FINISHING GROUP B;10981;50124;30126;10150;;GT_STFF;
11001;8001863;OPERATOR WRAPPING GROUP B;11000;50124;30126;10150;;GT_WRKR;
11002;8001864;OPERATOR BEAD FINISHING GROUP B;11000;50124;30126;10150;;GT_WRKR;
11004;8001865;TEAM LEADER SLITTING RUBBER SHEET GROUP B;10981;50124;30126;10150;;GT_STFF;
11005;8001866;OPERATOR SLITTING RUBBER SHEET GROUP B;11004;50124;30126;10150;;GT_WRKR;
11007;8001867;TEAM LEADER BELT CUTTING, PLY CUTTING & ZERO BELT GROUP B;10981;50124;30126;10150;;GT_STFF;
11009;8001869;OPERATOR BELT CUTTING GROUP B;11007;50124;30126;10150;;GT_WRKR;
11010;8001870;OPERATOR PLY CUTTING GROUP B;11007;50124;30126;10150;;GT_WRKR;
11011;8001871;OPERATOR ZERO BELT GROUP B;11007;50124;30126;10150;;GT_WRKR;
11012;8003454;OPERATOR RSL-4 GROUP B;11007;50124;30126;10150;;GT_WRKR;
11014;8001872;TEAM LEADER BEAD FINISHING GROUP C;10981;50124;30126;10150;;GT_STFF;
11015;8001873;OPERATOR BEAD FINISHING GROUP C;11014;50124;30126;10150;;GT_WRKR;
11017;8001874;TEAM LEADER SLITTING RUBBER SHEET GROUP C;10981;50124;30126;10150;;GT_STFF;
11018;8001875;OPERATOR SLITTING RUBBER SHEET GROUP C;11017;50124;30126;10150;;GT_WRKR;
11020;8001876;TEAM LEADER BELT CUTTING, PLY CUTTING & ZERO BELT GROUP C;10981;50124;30126;10150;;GT_STFF;
11021;8001877;OPERATOR LINDE BELT CUTTING, PLY CUTTING & ZERO BELT GROUP C;11020;50124;30126;10150;;GT_WRKR;
11022;8001878;OPERATOR BELT CUTTING GROUP C;11020;50124;30126;10150;;GT_WRKR;
11023;8001879;OPERATOR PLY CUTTING GROUP C;11020;50124;30126;10150;;GT_WRKR;
11024;8001880;OPERATOR ZERO BELT GROUP C;11020;50124;30126;10150;;GT_WRKR;
11025;8003455;OPERATOR RSL-4 GROUP C;11020;50124;30126;10150;;GT_WRKR;
11027;8001881;TEAM LEADER BEAD FINISHING GROUP D;10981;50124;30126;10150;;GT_STFF;
11028;8001882;OPERATOR BEAD FINISHING GROUP D;11027;50124;30126;10150;;GT_WRKR;
11030;8001883;TEAM LEADER SLITTING RUBBER SHEET GROUP D;10981;50124;30126;10150;;GT_STFF;
11031;8001884;OPERATOR SLITTING RUBBER SHEET GROUP D;11030;50124;30126;10150;;GT_WRKR;
11033;8001885;TEAM LEADER BELT CUTTING, PLY CUTTING & ZERO BELT GROUP D;10981;50124;30126;10150;;GT_STFF;
11034;8001886;OPERATOR LINDE BELT CUTTING, PLY CUTTING & ZERO BELT GROUP D;11033;50124;30126;10150;;GT_WRKR;
11035;8001887;OPERATOR BELT CUTTING GROUP D;11033;50124;30126;10150;;GT_WRKR;
11036;8001888;OPERATOR PLY CUTTING GROUP D;11033;50124;30126;10150;;GT_WRKR;
11037;8003456;OPERATOR ZERO BELT GROUP D;11033;50124;30126;10150;;GT_WRKR;
11038;8003457;OPERATOR RSL-4 GROUP D;11033;50124;30126;10150;;GT_WRKR;
11040;8001889;TEAM LEADER BEAD FORMING NS;10981;50124;30126;10150;;GT_STFF;
11041;8001890;OPERATOR BEAD FORMING NS;11040;50124;30126;10150;;GT_WRKR;
11043;8001891;TEAM LEADER NYLON CUTTING & PLY CUTTING NS;10981;50124;30126;10150;;GT_STFF;
11044;8001892;OPERATOR NYLON CUTTING NS;11043;50124;30126;10150;;GT_WRKR;
11045;8001893;OPERATOR PLY CUTTING NS;11043;50124;30126;10150;;GT_WRKR;
11046;8003459;OPERATOR RSL-2;11043;50124;30126;10150;;GT_WRKR;
11048;8003458;TEAM LEADER RSL & PERAWATAN SARANA;10981;50124;30126;10150;;GT_STFF;
11051;8001806;SECTION HEAD TRANSPORTASI MATERIAL;10906;50124;30126;10150;;GT_SPV;
11052;8001815;ADMINISTRASI PRODUCTION TRANSPORTATION;11051;50124;30126;10150;;GT_STFF;
11054;8001894;TEAM LEADER TRANSPORTASI MATERIAL GROUP A;11051;50124;30126;10150;;GT_STFF;
11055;8001895;SUPIR FORKLIFT;11054;50124;30126;10150;;GT_WRKR;
11056;8001896;OPERATOR LOADING UNLOADING;11054;50124;30126;10150;;GT_WRKR;
11058;8001897;TEAM LEADER TRANSPORTASI MATERIAL GROUP B;11051;50124;30126;10150;;GT_STFF;
11059;8001898;SUPIR FORKLIFT;11058;50124;30126;10150;;GT_WRKR;
11060;8001899;OPERATOR LOADING UNLOADING;11058;50124;30126;10150;;GT_WRKR;
11062;8001900;TEAM LEADER TRANSPORTASI MATERIAL GROUP C;11051;50124;30126;10150;;GT_STFF;
11063;8001901;SUPIR FORKLIFT;11062;50124;30126;10150;;GT_WRKR;
11064;8001902;OPERATOR LOADING UNLOADING;11062;50124;30126;10150;;GT_WRKR;
11066;8001903;TEAM LEADER TRANSPORTASI MATERIAL GROUP D;11051;50124;30126;10150;;GT_STFF;
11067;8001904;SUPIR FORKLIFT;11066;50124;30126;10150;;GT_WRKR;
11068;8001905;OPERATOR LOADING UNLOADING;11066;50124;30126;10150;;GT_WRKR;
11070;8001804;SECTION HEAD BUILDING;10906;50124;30126;10150;;GT_SPV;
11071;8001810;SPECIALIST STAFF PRODUCTION BUILDING;11070;50124;30126;10150;;GT_STFF;
11072;8001816;ADMINISTRASI PRODUCTION BUILDING;11070;50124;30126;10150;;GT_STFF;
11074;8003481;TEAM LEADER BUILDING GT REPAIR;11070;50124;30126;10150;;GT_STFF;
11075;8003482;OPERATOR BUILDING GT REPAIR;11074;50124;30126;10150;;GT_WRKR;
11076;8003483;TEAM LEADER BUILDING TOOLING MANAGEMENT;11070;50124;30126;10150;;GT_STFF;
11077;8003484;OPERATOR BUILDING TOOLING MANAGEMENT;11076;50124;30126;10150;;GT_WRKR;
11079;8001906;TEAM LEADER BUILDING GROUP A;11070;50124;30126;10150;;GT_STFF;
11080;8001907;OPERATOR BUILDING GROUP A;11079;50124;30126;10150;;GT_WRKR;
11081;8001908;TEAM LEADER BUILDING GROUP A;11070;50124;30126;10150;;GT_STFF;
11082;8001909;OPERATOR BUILDING GROUP A;11081;50124;30126;10150;;GT_WRKR;
11083;8001911;OPERATOR BUILDING GROUP A;11081;50124;30126;10150;;GT_WRKR;
11085;8001912;TEAM LEADER BUILDING GROUP A;11070;50124;30126;10150;;GT_STFF;
11086;8001913;OPERATOR BUILDING GROUP A;11085;50124;30126;10150;;GT_WRKR;
11088;8001915;SERVICEMAN MATERIAL BUILDING GROUP A;11085;50124;30126;10150;;GT_WRKR;
11089;8001916;OPERATOR LINDE GROUP A;11085;50124;30126;10150;;GT_WRKR;
11090;8001917;REPAIR GREEN TIRE GROUP A;11085;50124;30126;10150;;GT_WRKR;
11092;8001918;TEAM LEADER BUILDING GROUP B;11070;50124;30126;10150;;GT_STFF;
11093;8001919;OPERATOR BUILDING GROUP B;11092;50124;30126;10150;;GT_WRKR;
11094;8001920;TEAM LEADER BUILDING GROUP B;11070;50124;30126;10150;;GT_STFF;
11095;8001921;OPERATOR BUILDING GROUP B;11094;50124;30126;10150;;GT_WRKR;
11096;8001922;TEAM LEADER BUILDING GROUP B;11070;50124;30126;10150;;GT_STFF;
11097;8001923;OPERATOR BUILDING GROUP B;11096;50124;30126;10150;;GT_WRKR;
11098;8001924;TEAM LEADER BUILDING GROUP B;11070;50124;30126;10150;;GT_STFF;
11099;8001925;OPERATOR BUILDING GROUP B;11098;50124;30126;10150;;GT_WRKR;
11101;8001927;SERVICEMAN MATERIAL BUILDING GROUP B;11098;50124;30126;10150;;GT_WRKR;
11102;8001928;OPERATOR LINDE GROUP B;11098;50124;30126;10150;;GT_WRKR;
11103;8001929;REPAIR GREEN TIRE GROUP B;11098;50124;30126;10150;;GT_WRKR;
11105;8001930;TEAM LEADER BUILDING GROUP C;11070;50124;30126;10150;;GT_STFF;
11106;8001931;OPERATOR BUILDING GROUP C;11105;50124;30126;10150;;GT_WRKR;
11107;8001932;TEAM LEADER BUILDING GROUP C;11070;50124;30126;10150;;GT_STFF;
11108;8001933;OPERATOR BUILDING GROUP C;11107;50124;30126;10150;;GT_WRKR;
11109;8001934;TEAM LEADER BUILDING GROUP C;11070;50124;30126;10150;;GT_STFF;
11110;8001935;OPERATOR BUILDING GROUP C;11109;50124;30126;10150;;GT_WRKR;
11111;8001936;TEAM LEADER BUILDING GROUP C;11070;50124;30126;10150;;GT_STFF;
11112;8001937;OPERATOR BUILDING GROUP C;11111;50124;30126;10150;;GT_WRKR;
11114;8001939;SERVICEMAN MATERIAL BUILDING GROUP C;11111;50124;30126;10150;;GT_WRKR;
11115;8001940;OPERATOR LINDE GROUP C;11111;50124;30126;10150;;GT_WRKR;
11116;8001941;REPAIR GREEN TIRE GROUP C;11111;50124;30126;10150;;GT_WRKR;
11118;8001942;TEAM LEADER BUILDING GROUP D;11070;50124;30126;10150;;GT_STFF;
11119;8001943;OPERATOR BUILDING GROUP D;11118;50124;30126;10150;;GT_WRKR;
11120;8001944;TEAM LEADER BUILDING GROUP D;11070;50124;30126;10150;;GT_STFF;
11121;8001945;OPERATOR BUILDING GROUP D;11120;50124;30126;10150;;GT_WRKR;
11122;8001946;TEAM LEADER BUILDING GROUP D;11070;50124;30126;10150;;GT_STFF;
11123;8001947;OPERATOR BUILDING GROUP D;11122;50124;30126;10150;;GT_WRKR;
11124;8001948;TEAM LEADER BUILDING GROUP D;11070;50124;30126;10150;;GT_STFF;
11125;8001949;OPERATOR BUILDING GROUP D;11124;50124;30126;10150;;GT_WRKR;
11127;8001951;SERVICEMAN MATERIAL BUILDING GROUP D;11124;50124;30126;10150;;GT_WRKR;
11128;8001952;OPERATOR LINDE GROUP D;11124;50124;30126;10150;;GT_WRKR;
11130;8001805;SECTION HEAD CURING;10906;50124;30126;10150;;GT_SPV;
11131;8001811;SPECIALIST STAFF PRODUCTION CURING;11130;50124;30126;10150;;GT_STFF;
11134;8001953;TEAM LEADER CURING MOLD MAINTENANCE & 5R;11130;50124;30126;10150;;GT_STFF;
11135;8001954;OPERATOR CURING MOLD MAINTENANCE;11134;50124;30126;10150;;GT_WRKR;
11136;8001955;OPERATOR 5R;11134;50124;30126;10150;;GT_WRKR;
11137;8001956;TEAM LEADER CURING REPAIR;11130;50124;30126;10150;;GT_STFF;
11138;8001957;OPERATOR CURING REPAIR;11137;50124;30126;10150;;GT_WRKR;
11139;8001958;OPERATOR CURING REPAIR;11137;50124;30126;10150;;GT_WRKR;
11141;8001959;TEAM LEADER CURING GROUP A;11130;50124;30126;10150;;GT_STFF;
11142;8001960;OPERATOR CURING GROUP A;11141;50124;30126;10150;;GT_WRKR;
11143;8001961;OPERATOR TRIMMING GROUP A;11141;50124;30126;10150;;GT_WRKR;
11144;8001962;OPERATOR REPAIR TIRE GROUP A;11141;50124;30126;10150;;GT_WRKR;
11146;8001963;TEAM LEADER CURING GROUP B;11130;50124;30126;10150;;GT_STFF;
11147;8001964;OPERATOR CURING GROUP B;11146;50124;30126;10150;;GT_WRKR;
11148;8001965;OPERATOR TRIMMING GROUP B;11146;50124;30126;10150;;GT_WRKR;
11149;8001966;OPERATOR REPAIR TIRE GROUP B;11146;50124;30126;10150;;GT_WRKR;
11151;8001967;TEAM LEADER CURING GROUP C;11130;50124;30126;10150;;GT_STFF;
11152;8001968;OPERATOR CURING GROUP C;11151;50124;30126;10150;;GT_WRKR;
11153;8001969;OPERATOR TRIMMING GROUP C;11151;50124;30126;10150;;GT_WRKR;
11154;8001970;OPERATOR REPAIR TIRE GROUP C;11151;50124;30126;10150;;GT_WRKR;
11156;8001971;TEAM LEADER CURING GROUP D;11130;50124;30126;10150;;GT_STFF;
11157;8001972;OPERATOR CURING GROUP D;11156;50124;30126;10150;;GT_WRKR;
11158;8001973;OPERATOR TRIMMING GROUP D;11156;50124;30126;10150;;GT_WRKR;
11159;8001974;OPERATOR REPAIR TIRE GROUP D;11156;50124;30126;10150;;GT_WRKR;
11161;8001975;TEAM LEADER CURING MOLD MAINTENANCE GROUP 2A;11130;50124;30126;10150;;GT_STFF;
11162;8001976;OPERATOR CURING MOLD MAINTENANCE GROUP 2A;11161;50124;30126;10150;;GT_WRKR;
11164;8001977;TEAM LEADER CURING MOLD MAINTENANCE GROUP 2B;11130;50124;30126;10150;;GT_STFF;
11165;8001978;OPERATOR CURING MOLD MAINTENANCE GROUP 2B;11164;50124;30126;10150;;GT_WRKR;
11169;8001980;DEPT HEAD QC INPROCESS & FINAL INSPECTION (8001980);13886;50131;30144;10228;;GT_MGR;
11194;8001982;SECTION HEAD QC FINAL INSPECTION (8001982);11169;50131;30144;10228;;GT_SPV;
11196;8001998;TEAM LEADER QC FINAL INSPECTION ( UNIT 1 ) (8001998);11194;50131;30144;10228;;GT_STFF;
11197;8001999;ADMINISTRASI QC FINAL INSPECTION (8001999);11194;50131;30144;10228;;GT_STFF;
11198;8002000;STAFF QC FINAL INSPECTION (8002000);11194;50131;30144;10228;;GT_STFF;
11199;8002001;INSPECTOR TIRE (8002001);11196;50131;30144;10228;;GT_WRKR;
11200;8002002;TEAM LEADER QC FINAL INSPECTION ( UNIT 2 ) (8002002);11194;50131;30144;10228;;GT_STFF;
11201;8002003;STAFF QC FINAL INSPECTION (8002003);11194;50131;30144;10228;;GT_STFF;
11202;8002004;INSPECTOR TIRE (8002004);11200;50131;30144;10228;;GT_WRKR;
11203;8003488;STAFF QC FINAL INSPECTION (8003488);11194;50131;30144;10228;;GT_STFF;
11205;8003461;TEAM LEADER QC FINAL INSPECTION ( UNIT 1 ) (8003461);11194;50131;30144;10228;;GT_STFF;
11206;8003462;INSPECTOR TIRE (8003462);11205;50131;30144;10228;;GT_WRKR;
11208;8003463;TEAM LEADER QC FINAL INSPECTION ( UNIT 2 ) (8003463);11194;50131;30144;10228;;GT_STFF;
11209;8003464;INSPECTOR TIRE (8003464);11208;50131;30144;10228;;GT_WRKR;
11211;8003465;TEAM LEADER QC FINAL INSPECTION ( UNIT 1 ) (8003465);11194;50131;30144;10228;;GT_STFF;
11212;8003466;INSPECTOR TIRE (8003466);11211;50131;30144;10228;;GT_WRKR;
11214;8003467;TEAM LEADER QC FINAL INSPECTION ( UNIT 2 ) (8003467);11194;50131;30144;10228;;GT_STFF;
11215;8003468;INSPECTOR TIRE (8003468);11214;50131;30144;10228;;GT_WRKR;
11217;8003469;TEAM LEADER QC FINAL INSPECTION ( UNIT 1 ) (8003469);11194;50131;30144;10228;;GT_STFF;
11218;8003470;INSPECTOR TIRE (8003470);11217;50131;30144;10228;;GT_WRKR;
11220;8003471;TEAM LEADER QC FINAL INSPECTION ( UNIT 2 ) (8003471);11194;50131;30144;10228;;GT_STFF;
11221;8003472;INSPECTOR TIRE (8003472);11220;50131;30144;10228;;GT_WRKR;
11223;8003473;TEAM LEADER QC FINAL INSPECTION ( UNIT 1 ) (8003473);11194;50131;30144;10228;;GT_STFF;
11224;8003474;INSPECTOR TIRE (8003474);11223;50131;30144;10228;;GT_WRKR;
11226;8003475;TEAM LEADER QC FINAL INSPECTION ( UNIT 2 ) (8003475);11194;50131;30144;10228;;GT_STFF;
11227;8003476;INSPECTOR TIRE (8003476);11226;50131;30144;10228;;GT_WRKR;
11258;8002027;SECTION HEAD INDUSTRIAL ENGINEERING;18147;50124;30126;10149;;GT_SPV;
11259;8003489;STAFF INDUSTRIAL ENGINEERING;11258;50124;30126;10149;;GT_STFF;
11455;8005535;ASST. PLANT HEAD MANUFACTURING;16758;50124;30127;0;;GT_SMGR;
11673;8005683;GROUP COORDINATOR PRODUCTION MIXING CENTER GROUP A;11455;50124;30127;0;;GT_JMGR;
11674;8005684;ASST GROUP COORDINATOR PRODUCTION MIXING CENTER GROUP A;11673;50124;30127;0;;GT_SPV;
11675;8005685;GROUP COORDINATOR PRODUCTION MIXING CENTER GROUP B;11455;50124;30127;0;;GT_JMGR;
11676;8005686;ASST GROUP COORDINATOR PRODUCTION MIXING CENTER GROUP B;11675;50124;30127;0;;GT_SPV;
11678;8005688;GROUP COORDINATOR PRODUCTION MIXING CENTER GROUP C;11455;50124;30127;0;;GT_JMGR;
11679;8005689;ASST GROUP COORDINATOR PRODUCTION MIXING CENTER GROUP C;11678;50124;30127;0;;GT_SPV;
11680;8005690;GROUP COORDINATOR PRODUCTION MIXING CENTER GROUP D;11455;50124;30127;0;;GT_JMGR;
11681;8005691;ASST GROUP COORDINATOR PRODUCTION MIXING CENTER GROUP D;11680;50124;30127;0;;GT_SPV;
11892;8005858;ASST. PLANT HEAD NON MANUFACTURING;16758;50124;30127;0;;GT_SMGR;
12003;8000796;EXECUTIVE DIRECTOR CHIEF OPERATING OFFICER;5846;0;0;0;;GT_EXCDIR;
12134;8004507;TEAM LEADER RSC GROUP A;10981;50124;30126;10150;;GT_STFF;
12135;8004508;SUPPLY SLITTING GROUP A;12134;50124;30126;10150;;GT_WRKR;
12136;8004509;OPERATOR STEEL CALENDER GROUP A;12134;50124;30126;10150;;GT_WRKR;
12142;8004514;TEAM LEADER RSC GROUP B;10981;50124;30126;10150;;GT_STFF;
12143;8004515;OPERATOR STEEL CALENDER GROUP B;12142;50124;30126;10150;;GT_WRKR;
12149;8004520;TEAM LEADER RSC GROUP C;10981;50124;30126;10150;;GT_STFF;
12150;8004521;OPERATOR STEEL CALENDER GROUP C;12149;50124;30126;10150;;GT_WRKR;
12155;8004525;TEAM LEADER RSC GROUP D;10981;50124;30126;10150;;GT_STFF;
12156;8004526;OPERATOR STEEL CALENDER GROUP D;12155;50124;30126;10150;;GT_WRKR;
12345;478000;SUB DEPT. HEAD TALENT ACQUISITION  (478000);13543;121212;11111;44444;;GT_JMGR;
13212;212134;TEAM LEADER STENCIL (212134);13786;121212;22222;111110;;GT_STFF;
13213;221456;OPERATOR STENCIL (221456);13212;121212;22222;111110;;GT_WRKR;
13406;8000003;SECRETARY (8000003);13568;121212;0;0;;GT_SPV;
13407;8007511;SECRETARY (8007511);13568;121212;0;0;;GT_SPV;
13409;8000004;DEPT. HEAD HR OPERATION HO (8000004);13566;121212;11111;177776;;GT_MGR;
13410;8000005;STAFF HR OPERATION HO (8000005);13409;121212;11111;177776;;GT_STFF;
13411;8000006;STAFF HR OPERATION HO (8000006);13409;121212;11111;177776;;GT_STFF;
13412;8000007;STAFF HR OPERATION HO (8000007);13409;121212;11111;177776;;GT_STFF;
13413;8000008;STAFF TICKETING (8000008);13409;121212;11111;177776;;GT_STFF;
13417;8000730;DEPT. HEAD HR OPERATION (8000730);13566;121212;11111;66666;;GT_MGR;
13421;8000736;SUB DEPT. HEAD HR OPERATION (8000736);13417;121212;11111;66666;;GT_JMGR;
13422;8000733;SECTION HEAD HR PERSONNEL SERVICE (8000733);13421;121212;11111;66666;;GT_SPV;
13423;8000734;TIME KEEPER (8000734);13422;121212;11111;66666;;GT_STFF;
13424;8000735;TIME KEEPER (8000735);13422;121212;11111;66666;;GT_STFF;
13425;8000737;TIME KEEPER (8000737);13422;121212;11111;66666;;GT_STFF;
13426;8000738;HR PERSONNEL DEVELOPMENT OFFICER (8000738);13421;121212;11111;66666;;GT_SPV;
13427;8000739;HR PERSONNEL DEVELOPMENT OFFICER (8000739);13421;121212;11111;66666;;GT_SPV;
13428;8006730;STAFF HR PERSONNEL SERVICE (8006730);13422;121212;11111;66666;;GT_STFF;
13429;8008813;TIME KEEPER (8008813);13422;121212;11111;66666;;GT_STFF;
13431;8000743;SUB DEPT. HEAD HR OPERATION (8000743);13417;121212;11111;66666;;GT_JMGR;
13432;8000740;SECTION HEAD HR PERSONNEL SERVICE (8000740);13431;121212;11111;66666;;GT_SPV;
13433;8000741;HR PERSONNEL SERVICE OFFICER (8000741);13431;121212;11111;66666;;GT_SPV;
13434;8000742;TIME KEEPER (8000742);13432;121212;11111;66666;;GT_STFF;
13435;8000744;TIME KEEPER (8000744);13432;121212;11111;66666;;GT_STFF;
13436;8000745;TIME KEEPER (8000745);13432;121212;11111;66666;;GT_STFF;
13437;8000746;TIME KEEPER (8000746);13432;121212;11111;66666;;GT_STFF;
13439;8000748;HR PERSONNEL DEVELOPMENT OFFICER (8000748);13431;121212;11111;66666;;GT_SPV;
13441;8000750;SUB DEPT. HEAD HR OPERATION (8000750);13417;121212;11111;66666;;GT_JMGR;
13442;8000749;STAFF HR PERSONNEL SERVICE (8000749);13443;121212;11111;66666;;GT_STFF;
13443;8000751;SECTION HEAD HR PERSONNEL SERVICE (8000751);13441;121212;11111;66666;;GT_SPV;
13444;8000752;TIME KEEPER (8000752);13443;121212;11111;66666;;GT_STFF;
13445;8000753;TIME KEEPER (8000753);13443;121212;11111;66666;;GT_STFF;
13446;8000754;TIME KEEPER (8000754);13443;121212;11111;66666;;GT_STFF;
