posisi_id;kode_posisi;nama_posisi;parent;Direktorat_id;Division_id;Departemen_id;people_id;Jobtitle_code;Parent_path
300;8013711;TEAM LEADER ITE LINE 01 - 04 ;299;50000;30000;10001;;GT_STFF;
301;8013713;OPERATOR ITE LINE 01 - 04 ;300;50000;30000;10001;;GT_WRKR;
302;8013715;TEAM LEADER ITE LINE 05 - 07 ;299;50000;30000;10001;;GT_STFF;
303;8013716;OPERATOR ITE LINE 05 - 07 ;303;50000;30000;10001;;GT_WRKR;
304;8013718;SECTION HEAD BEAD GROMMET & BEAD APEX ;265;50000;30000;10001;;GT_SPV;
305;8013719;TEAM LEADER BEAD GROMMET ;304;50000;30000;10001;;GT_STFF;
306;8013721;OPERATOR BEAD GROMMET ;305;50000;30000;10001;;GT_WRKR;
307;8013722;TEAM LEADER BEAD APEX ;304;50000;30000;10001;;GT_STFF;
308;8013724;OPERATOR BEAD APEX ;307;50000;30000;10001;;GT_WRKR;
309;8013725;SECTION HEAD BEAD GROMMET & BEAD APEX ;265;50000;30000;10001;;GT_SPV;
310;8013726;TEAM LEADER BEAD GROMMET ;309;50000;30000;10001;;GT_STFF;
311;8013728;OPERATOR BEAD GROMMET ;310;50000;30000;10001;;GT_WRKR;
312;8013729;TEAM LEADER BEAD APEX ;309;50000;30000;10001;;GT_STFF;
313;8013731;OPERATOR BEAD APEX ;312;50000;30000;10001;;GT_WRKR;
314;8013732;SECTION HEAD BEAD GROMMET & BEAD APEX ;265;50000;30000;10001;;GT_SPV;
315;8013733;TEAM LEADER BEAD GROMMET ;314;50000;30000;10001;;GT_STFF;
316;8013735;OPERATOR BEAD GROMMET ;315;50000;30000;10001;;GT_WRKR;
317;8013736;TEAM LEADER BEAD APEX ;314;50000;30000;10001;;GT_STFF;
318;8013738;OPERATOR BEAD APEX ;317;50000;30000;10001;;GT_WRKR;
319;8013739;SECTION HEAD BEAD GROMMET & BEAD APEX ;265;50000;30000;10001;;GT_SPV;
320;8013740;TEAM LEADER BEAD GROMMET ;319;50000;30000;10001;;GT_STFF;
321;8013742;OPERATOR BEAD GROMMET ;320;50000;30000;10001;;GT_WRKR;
322;8013743;TEAM LEADER BEAD APEX ;319;50000;30000;10001;;GT_STFF;
323;8013745;OPERATOR BEAD APEX ;322;50000;30000;10001;;GT_WRKR;
324;8013990;SECTION HEAD PREPARATION & IMPROVEMENT MATERIAL II ;342;50000;30000;10001;;GT_SPV;
325;8013991;TEAM LEADER PREPARATION ITE ;324;50000;30000;10001;;GT_STFF;
326;8013992;TEAM LEADER PREPARATION IBG ;324;50000;30000;10001;;GT_STFF;
327;8013993;STAFF IMPROVEMENT ITE ;324;50000;30000;10001;;GT_STFF;
328;8013994;STAFF IMPROVEMENT IBG ;324;50000;30000;10001;;GT_STFF;
329;8013995;WORKER PREPARATION ITE ;325;50000;30000;10001;;GT_WRKR;
330;8013996;WORKER PREPARATION IBG ;326;50000;30000;10001;;GT_WRKR;
331;8013997;STAFF IMPROVEMENT IBC ;334;50000;30000;10001;;GT_STFF;
332;8013998;STAFF IMPROVEMENT ICL ;334;50000;30000;10001;;GT_STFF;
333;8013952;STAFF IMPROVEMENT ITL ;334;50000;30000;10001;;GT_STFF;
334;8013953;SECTION HEAD PREPARATION & IMPROVEMENT MATERIAL I ;342;50000;30000;10001;;GT_SPV;
335;8013957;TEAM LEADER PREPARATION IBC ;334;50000;30000;10001;;GT_STFF;
336;8013746;SUB DEPT. HEAD PRODUCTION TIRE BUILDING ;223;50000;30000;10001;;GT_JMGR;
337;8013958;TEAM LEADER PREPARATION ICL ;334;50000;30000;10001;;GT_STFF;
338;8013959;TEAM LEADER PREPARATION ITL ;334;50000;30000;10001;;GT_STFF;
339;8013960;WORKER PREPARATION IBC ;335;50000;30000;10001;;GT_WRKR;
340;8013961;WORKER PREPARATION ICL ;337;50000;30000;10001;;GT_WRKR;
341;8013951;WORKER PREPARATION ITL ;338;50000;30000;10001;;GT_WRKR;
342;8013950;SUB DEPT. HEAD PREPARATION & IMPROVEMENT MATERIAL ;223;50000;30000;10001;;GT_JMGR;
343;8013747;SECTION HEAD PRODUCTION BUILDING TUBELESS & TUBETYPE ;336;50000;30000;10001;;GT_SPV;
344;8013748;TEAM LEADER IMC LINE 01 - 02 ;343;50000;30000;10001;;GT_STFF;
345;8013750;OPERATOR IMC LINE 01 - 02 ;344;50000;30000;10001;;GT_WRKR;
346;8013751;TEAM LEADER IMC LINE 03 - 04 ;343;50000;30000;10001;;GT_STFF;
347;8013753;OPERATOR IMC LINE 03 - 04 ;346;50000;30000;10001;;GT_WRKR;
348;8013755;TEAM LEADER IMC LINE 05 - 06 ;343;50000;30000;10001;;GT_STFF;
349;8013756;OPERATOR IMC LINE 05 - 06 ;349;50000;30000;10001;;GT_WRKR;
350;8013757;TEAM LEADER IMC LINE 07 - 08 ;343;50000;30000;10001;;GT_STFF;
351;8013759;OPERATOR IMC LINE 07 - 08 ;351;50000;30000;10001;;GT_WRKR;
352;8013760;TEAM LEADER IMC LINE 09 - 10 ;343;50000;30000;10001;;GT_STFF;
353;8013762;OPERATOR IMC LINE 09 - 10 ;352;50000;30000;10001;;GT_WRKR;
354;8013763;TEAM LEADER IMC LINE 11 ;343;50000;30000;10001;;GT_STFF;
355;8013765;OPERATOR IMC LINE 11 ;354;50000;30000;10001;;GT_WRKR;
356;8013766;SECTION HEAD PRODUCTION BUILDING TUBELESS & TUBETYPE ;336;50000;30000;10001;;GT_SPV;
357;8013767;TEAM LEADER IMC LINE 01 - 02 ;356;50000;30000;10001;;GT_STFF;
358;8013769;OPERATOR IMC LINE 01 - 02 ;357;50000;30000;10001;;GT_WRKR;
359;8013770;TEAM LEADER IMC LINE 03 - 04 ;356;50000;30000;10001;;GT_STFF;
360;8013772;OPERATOR IMC LINE 03 - 04 ;360;50000;30000;10001;;GT_WRKR;
361;8013773;TEAM LEADER IMC LINE 05 - 06 ;356;50000;30000;10001;;GT_STFF;
362;8013774;OPERATOR IMC LINE 05 - 06 ;361;50000;30000;10001;;GT_WRKR;
363;8013776;TEAM LEADER IMC LINE 07 - 08 ;356;50000;30000;10001;;GT_STFF;
364;8013778;OPERATOR IMC LINE 07 - 08 ;363;50000;30000;10001;;GT_WRKR;
365;8013779;TEAM LEADER IMC LINE 09 - 10 ;356;50000;30000;10001;;GT_STFF;
366;8013781;OPERATOR IMC LINE 09 - 10 ;365;50000;30000;10001;;GT_WRKR;
367;8013782;TEAM LEADER IMC LINE 11 ;356;50000;30000;10001;;GT_STFF;
368;8013784;OPERATOR IMC LINE 11 ;367;50000;30000;10001;;GT_WRKR;
369;8013785;SECTION HEAD PRODUCTION BUILDING TUBELESS & TUBETYPE ;336;50000;30000;10001;;GT_SPV;
370;8013786;TEAM LEADER IMC LINE 01 - 02 ;369;50000;30000;10001;;GT_STFF;
371;8013788;OPERATOR IMC LINE 01 - 02 ;370;50000;30000;10001;;GT_WRKR;
372;8013789;TEAM LEADER IMC LINE 03 - 04 ;369;50000;30000;10001;;GT_STFF;
373;8013791;OPERATOR IMC LINE 03 - 04 ;372;50000;30000;10001;;GT_WRKR;
374;8013792;TEAM LEADER IMC LINE 05 - 06 ;369;50000;30000;10001;;GT_STFF;
375;8013794;OPERATOR IMC LINE 05 - 06 ;374;50000;30000;10001;;GT_WRKR;
376;8013795;TEAM LEADER IMC LINE 07 - 08 ;369;50000;30000;10001;;GT_STFF;
377;8013797;OPERATOR IMC LINE 07 - 08 ;376;50000;30000;10001;;GT_WRKR;
378;8013798;TEAM LEADER IMC LINE 09 - 10 ;369;50000;30000;10001;;GT_STFF;
379;8013800;OPERATOR IMC LINE 09 - 10 ;378;50000;30000;10001;;GT_WRKR;
380;8013801;TEAM LEADER IMC LINE 11 ;369;50000;30000;10001;;GT_STFF;
381;8013803;OPERATOR IMC LINE 11 ;380;50000;30000;10001;;GT_WRKR;
382;8013804;SECTION HEAD PRODUCTION BUILDING TUBELESS & TUBETYPE ;336;50000;30000;10001;;GT_SPV;
383;8013805;TEAM LEADER IMC LINE 01 - 02 ;382;50000;30000;10001;;GT_STFF;
384;8013807;OPERATOR IMC LINE 01 - 02 ;383;50000;30000;10001;;GT_WRKR;
385;8013821;TEAM LEADER IMC LINE 03 - 04 ;382;50000;30000;10001;;GT_STFF;
386;8013822;OPERATOR IMC LINE 03 - 04 ;385;50000;30000;10001;;GT_WRKR;
387;8013823;TEAM LEADER IMC LINE 05 - 06 ;382;50000;30000;10001;;GT_STFF;
388;8014775;OPERATOR IMC LINE 05 - 06 ;387;50000;30000;10001;;GT_WRKR;
389;8013825;TEAM LEADER IMC LINE 07 - 08 ;382;50000;30000;10001;;GT_STFF;
390;8013826;OPERATOR IMC LINE 07 - 08 ;389;50000;30000;10001;;GT_WRKR;
391;8013827;TEAM LEADER IMC LINE 09 - 10 ;382;50000;30000;10001;;GT_STFF;
392;8013828;OPERATOR IMC LINE 09 - 10 ;391;50000;30000;10001;;GT_WRKR;
393;8013829;TEAM LEADER IMC LINE 11 ;382;50000;30000;10001;;GT_STFF;
394;8013830;OPERATOR IMC LINE 11 ;393;50000;30000;10001;;GT_WRKR;
395;8013831;SECTION HEAD SUPPLY MATERIAL, DRUM MAN BTU/HBT & BOOKING ;336;50000;30000;10001;;GT_SPV;
396;8013832;TEAM LEADER DRUM SETTER, SUPPLY MATERIAL ;395;50000;30000;10001;;GT_STFF;
397;8013833;OPERATOR DRUM SETTER, SUPPLY MATERIAL ;396;50000;30000;10001;;GT_WRKR;
398;8013834;TEAM LEADER BOOKING LINE 01 - 11 ;395;50000;30000;10001;;GT_STFF;
399;8013835;OPERATOR BOOKING LINE 01 - 11 ;398;50000;30000;10001;;GT_WRKR;
400;8013836;SECTION HEAD SUPPLY MATERIAL, DRUM MAN BTU/HBT & BOOKING ;336;50000;30000;10001;;GT_SPV;
401;8013837;SECTION HEAD SUPPLY MATERIAL, DRUM MAN BTU/HBT & BOOKING ;336;50000;30000;10001;;GT_SPV;
402;8013838;SECTION HEAD SUPPLY MATERIAL, DRUM MAN BTU/HBT & BOOKING ;336;50000;30000;10001;;GT_SPV;
403;8013839;TEAM LEADER DRUM SETTER, SUPPLY MATERIAL ;400;50000;30000;10001;;GT_STFF;
404;8013840;OPERATOR DRUM SETTER, SUPPLY MATERIAL ;403;50000;30000;10001;;GT_WRKR;
405;8013841;TEAM LEADER BOOKING LINE 01 - 11 ;400;50000;30000;10001;;GT_STFF;
406;8013842;OPERATOR BOOKING LINE 01 - 11 ;405;50000;30000;10001;;GT_WRKR;
407;8013843;TEAM LEADER DRUM SETTER, SUPPLY MATERIAL ;401;50000;30000;10001;;GT_STFF;
408;8013844;OPERATOR DRUM SETTER, SUPPLY MATERIAL ;407;50000;30000;10001;;GT_WRKR;
409;8013845;TEAM LEADER BOOKING LINE 01 - 11 ;401;50000;30000;10001;;GT_STFF;
410;8013846;OPERATOR BOOKING LINE 01 - 11 ;409;50000;30000;10001;;GT_WRKR;
411;8013847;TEAM LEADER DRUM SETTER, SUPPLY MATERIAL ;402;50000;30000;10001;;GT_STFF;
412;8013848;OPERATOR DRUM SETTER, SUPPLY MATERIAL ;411;50000;30000;10001;;GT_WRKR;
413;8013849;TEAM LEADER BOOKING LINE 01 - 11 ;402;50000;30000;10001;;GT_STFF;
414;8013850;OPERATOR BOOKING LINE 01 - 11 ;413;50000;30000;10001;;GT_WRKR;
415;8013851;SUB DEPT. HEAD PRODUCTION TIRE CURING ;223;50000;30000;10001;;GT_JMGR;
416;8013852;SECTION HEAD PRODUCTION TIRE CURING ;415;50000;30000;10001;;GT_SPV;
417;8013853;TEAM LEADER CURING LINE 01 - 03 ;416;50000;30000;10001;;GT_STFF;
418;8013855;OPERATOR CURING LINE 01 - 03 ;417;50000;30000;10001;;GT_WRKR;
419;8013856;TEAM LEADER CURING LINE 04 - 05 ;416;50000;30000;10001;;GT_STFF;
420;8013858;OPERATOR CURING LINE 04 - 05 ;419;50000;30000;10001;;GT_WRKR;
421;8013859;TEAM LEADER CURING LINE 06 - 07 ;416;50000;30000;10001;;GT_STFF;
422;8013861;OPERATOR CURING LINE 06 - 07 ;421;50000;30000;10001;;GT_WRKR;
423;8013862;TEAM LEADER CURING LINE 08 - 09 ;416;50000;30000;10001;;GT_STFF;
424;8013864;OPERATOR CURING LINE 08 - 09 ;423;50000;30000;10001;;GT_WRKR;
425;8013865;TEAM LEADER CURING LINE 10 - 11 ;416;50000;30000;10001;;GT_STFF;
426;8013867;OPERATOR CURING LINE 10 - 11 ;425;50000;30000;10001;;GT_WRKR;
427;8013868;SECTION HEAD PRODUCTION TIRE CURING ;415;50000;30000;10001;;GT_SPV;
428;8013869;TEAM LEADER CURING LINE 01 - 03 ;427;50000;30000;10001;;GT_STFF;
429;8013871;OPERATOR CURING LINE 01 - 03 ;428;50000;30000;10001;;GT_WRKR;
430;8013872;TEAM LEADER CURING LINE 04 - 05 ;428;50000;30000;10001;;GT_STFF;
431;8013874;OPERATOR CURING LINE 04 - 05 ;430;50000;30000;10001;;GT_WRKR;
432;8013875;TEAM LEADER CURING LINE 06 - 07 ;428;50000;30000;10001;;GT_STFF;
433;8013877;OPERATOR CURING LINE 06 - 07 ;432;50000;30000;10001;;GT_WRKR;
434;8013878;TEAM LEADER CURING LINE 08 - 09 ;428;50000;30000;10001;;GT_STFF;
435;8013880;OPERATOR CURING LINE 08 - 09 ;434;50000;30000;10001;;GT_WRKR;
436;8013882;TEAM LEADER CURING LINE 10 - 11 ;428;50000;30000;10001;;GT_STFF;
437;8013884;OPERATOR CURING LINE 10 - 11 ;436;50000;30000;10001;;GT_WRKR;
438;8013885;SECTION HEAD PRODUCTION TIRE CURING ;415;50000;30000;10001;;GT_SPV;
439;8013886;TEAM LEADER CURING LINE 01 - 03 ;438;50000;30000;10001;;GT_STFF;
440;8013888;OPERATOR CURING LINE 01 - 03 ;439;50000;30000;10001;;GT_WRKR;
441;8013889;TEAM LEADER CURING LINE 04 - 05 ;438;50000;30000;10001;;GT_STFF;
442;8013893;OPERATOR CURING LINE 04 - 05 ;441;50000;30000;10001;;GT_WRKR;
443;8013894;TEAM LEADER CURING LINE 06 - 07 ;438;50000;30000;10001;;GT_STFF;
444;8013896;OPERATOR CURING LINE 06 - 07 ;443;50000;30000;10001;;GT_WRKR;
445;8013897;TEAM LEADER CURING LINE 08 - 09 ;438;50000;30000;10001;;GT_STFF;
446;8013899;OPERATOR CURING LINE 08 - 09 ;445;50000;30000;10001;;GT_WRKR;
447;8013900;TEAM LEADER CURING LINE 10 - 11 ;438;50000;30000;10001;;GT_STFF;
448;8013902;OPERATOR CURING LINE 10 - 11 ;437;50000;30000;10001;;GT_WRKR;
449;8013903;SECTION HEAD PRODUCTION TIRE CURING ;415;50000;30000;10001;;GT_SPV;
450;8013904;TEAM LEADER CURING LINE 01 - 03 ;449;50000;30000;10001;;GT_STFF;
451;8013906;OPERATOR CURING LINE 01 - 03 ;450;50000;30000;10001;;GT_WRKR;
452;8013907;TEAM LEADER CURING LINE 04 - 05 ;449;50000;30000;10001;;GT_STFF;
453;8013909;OPERATOR CURING LINE 04 - 05 ;452;50000;30000;10001;;GT_WRKR;
454;8013910;TEAM LEADER CURING LINE 06 - 07 ;449;50000;30000;10001;;GT_STFF;
455;8013912;OPERATOR CURING LINE 06 - 07 ;454;50000;30000;10001;;GT_WRKR;
456;8013914;TEAM LEADER CURING LINE 08 - 09 ;449;50000;30000;10001;;GT_STFF;
457;8013916;OPERATOR CURING LINE 08 - 09 ;456;50000;30000;10001;;GT_WRKR;
458;8013918;TEAM LEADER CURING LINE 10 - 11 ;449;50000;30000;10001;;GT_STFF;
459;8013920;OPERATOR CURING LINE 10 - 11 ;458;50000;30000;10001;;GT_WRKR;
460;8013921;SECTION HEAD GIP/GOP, REPLACEMENT MOLD & BLADDER ;415;50000;30000;10001;;GT_SPV;
461;8013922;TEAM LEADER GIP/GOP LINE 01 - 08 ;460;50000;30000;10001;;GT_STFF;
462;8013924;OPERATOR GIP/GOP LINE 01 - 08 ;461;50000;30000;10001;;GT_WRKR;
463;8013925;TEAM LEADER GIP/GOP LINE 09 - 16 ;460;50000;30000;10001;;GT_STFF;
464;8013927;OPERATOR GIP/GOP LINE 09 - 16 ;463;50000;30000;10001;;GT_WRKR;
465;8013928;TEAM LEADER REPLACEMENT MOLD & BLADDER ;460;50000;30000;10001;;GT_STFF;
466;8013930;OPERATOR REPLACEMENT MOLD & BLADDER ;465;50000;30000;10001;;GT_WRKR;
467;8013931;SECTION HEAD GIP/GOP, REPLACEMENT MOLD & BLADDER ;415;50000;30000;10001;;GT_SPV;
468;8013932;TEAM LEADER GIP/GOP LINE 01 - 08 ;467;50000;30000;10001;;GT_STFF;
469;8013934;OPERATOR GIP/GOP LINE 01 - 08 ;468;50000;30000;10001;;GT_WRKR;
470;8013935;TEAM LEADER GIP/GOP LINE 09 - 16 ;467;50000;30000;10001;;GT_STFF;
471;8013937;OPERATOR GIP/GOP LINE 09 - 16 ;470;50000;30000;10001;;GT_WRKR;
472;8013938;TEAM LEADER REPLACEMENT MOLD & BLADDER ;467;50000;30000;10001;;GT_STFF;
473;8013940;OPERATOR REPLACEMENT MOLD & BLADDER ;472;50000;30000;10001;;GT_WRKR;
474;8013941;SECTION HEAD GIP/GOP, REPLACEMENT MOLD & BLADDER ;415;50000;30000;10001;;GT_SPV;
475;8013942;TEAM LEADER GIP/GOP LINE 01 - 08 ;474;50000;30000;10001;;GT_STFF;
476;8013944;OPERATOR GIP/GOP LINE 01 - 08 ;475;50000;30000;10001;;GT_WRKR;
477;8013945;TEAM LEADER GIP/GOP LINE 09 - 16 ;474;50000;30000;10001;;GT_STFF;
478;8013947;OPERATOR GIP/GOP LINE 09 - 16 ;477;50000;30000;10001;;GT_WRKR;
479;8013949;TEAM LEADER REPLACEMENT MOLD & BLADDER ;474;50000;30000;10001;;GT_STFF;
480;8015006;OPERATOR REPLACEMENT MOLD & BLADDER ;479;50000;30000;10001;;GT_WRKR;
481;8015007;SECTION HEAD GIP/GOP, REPLACEMENT MOLD & BLADDER ;415;50000;30000;10001;;GT_SPV;
482;8015008;TEAM LEADER GIP/GOP LINE 01 - 08 ;481;50000;30000;10001;;GT_STFF;
483;8015010;OPERATOR GIP/GOP LINE 01 - 08 ;482;50000;30000;10001;;GT_WRKR;
484;8015011;TEAM LEADER GIP/GOP LINE 09 - 16 ;481;50000;30000;10001;;GT_STFF;
485;8015013;OPERATOR GIP/GOP LINE 09 - 16 ;484;50000;30000;10001;;GT_WRKR;
486;8015014;TEAM LEADER REPLACEMENT MOLD & BLADDER ;481;50000;30000;10001;;GT_STFF;
487;8015016;OPERATOR REPLACEMENT MOLD & BLADDER ;486;50000;30000;10001;;GT_WRKR;
488;8019799;POLTEK-ITC ;223;50000;30000;10001;;PLTK_NH;
489;8013318;DEPT. HEAD PRODUCTION TUBE ;8;50000;30000;10002;;GT_MGR;
490;8014859;SUB DEPT. HEAD PRODUCTION TUBE ;489;50000;30000;10002;;GT_JMGR;
491;8014861;SECTION HEAD PRODUCTION TUBE ;490;50000;30000;10002;;GT_SPV;
492;8014863;SECTION HEAD PRODUCTION TUBE ;490;50000;30000;10002;;GT_SPV;
493;8014865;SECTION HEAD PRODUCTION TUBE ;490;50000;30000;10002;;GT_SPV;
494;8014867;SECTION HEAD PRODUCTION TUBE ;490;50000;30000;10002;;GT_SPV;
495;8014869;TEAM LEADER BXE ;491;50000;30000;10002;;GT_STFF;
496;8014871;TEAM LEADER BXE ;491;50000;30000;10002;;GT_STFF;
497;8014873;TEAM LEADER BXE ;492;50000;30000;10002;;GT_STFF;
498;8014875;TEAM LEADER BXE ;492;50000;30000;10002;;GT_STFF;
499;8014877;TEAM LEADER BXE ;493;50000;30000;10002;;GT_STFF;
500;8014879;TEAM LEADER BXE ;493;50000;30000;10002;;GT_STFF;
501;8014881;TEAM LEADER BXE ;494;50000;30000;10002;;GT_STFF;
502;8014883;TEAM LEADER BXE ;494;50000;30000;10002;;GT_STFF;
503;8014885;OPERATOR BXE ;495;50000;30000;10002;;GT_WRKR;
504;8014887;OPERATOR BXE ;496;50000;30000;10002;;GT_WRKR;
505;8014889;OPERATOR BXE ;497;50000;30000;10002;;GT_WRKR;
506;8014891;OPERATOR BXE ;498;50000;30000;10002;;GT_WRKR;
507;8014893;OPERATOR BXE ;499;50000;30000;10002;;GT_WRKR;
508;8014895;OPERATOR BXE ;500;50000;30000;10002;;GT_WRKR;
509;8014897;OPERATOR BXE ;501;50000;30000;10002;;GT_WRKR;
510;8014899;OPERATOR BXE ;502;50000;30000;10002;;GT_WRKR;
511;8014901;TEAM LEADER BXS ;491;50000;30000;10002;;GT_STFF;
512;8014903;TEAM LEADER BXS ;491;50000;30000;10002;;GT_STFF;
513;8014905;OPERATOR BXS ;511;50000;30000;10002;;GT_WRKR;
514;8014907;OPERATOR BXS ;512;50000;30000;10002;;GT_WRKR;
515;8014909;TEAM LEADER BXS ;492;50000;30000;10002;;GT_STFF;
516;8014911;TEAM LEADER BXS ;492;50000;30000;10002;;GT_STFF;
517;8014913;TEAM LEADER BXS ;493;50000;30000;10002;;GT_STFF;
518;8014915;TEAM LEADER BXS ;493;50000;30000;10002;;GT_STFF;
519;8014917;TEAM LEADER BXS ;494;50000;30000;10002;;GT_STFF;
520;8014919;TEAM LEADER BXS ;494;50000;30000;10002;;GT_STFF;
521;8014921;TEAM LEADER BXC ;491;50000;30000;10002;;GT_STFF;
522;8014923;TEAM LEADER BXC ;491;50000;30000;10002;;GT_STFF;
523;8014925;TEAM LEADER BXC ;492;50000;30000;10002;;GT_STFF;
524;8014927;TEAM LEADER BXC ;492;50000;30000;10002;;GT_STFF;
525;8014929;TEAM LEADER BXC ;493;50000;30000;10002;;GT_STFF;
526;8014931;TEAM LEADER BXC ;493;50000;30000;10002;;GT_STFF;
527;8014933;TEAM LEADER BXC ;494;50000;30000;10002;;GT_STFF;
528;8014935;TEAM LEADER BXC ;494;50000;30000;10002;;GT_STFF;
529;8014937;OPERATOR BXC ;521;50000;30000;10002;;GT_WRKR;
530;8014939;OPERATOR BXC ;522;50000;30000;10002;;GT_WRKR;
531;8014941;OPERATOR BXS ;515;50000;30000;10002;;GT_WRKR;
532;8014943;OPERATOR BXS ;516;50000;30000;10002;;GT_WRKR;
533;8014945;OPERATOR BXC ;523;50000;30000;10002;;GT_WRKR;
534;8014947;OPERATOR BXC ;524;50000;30000;10002;;GT_WRKR;
535;8014949;OPERATOR BXS ;517;50000;30000;10002;;GT_WRKR;
536;8014951;OPERATOR BXS ;518;50000;30000;10002;;GT_WRKR;
537;8014953;OPERATOR BXC ;525;50000;30000;10002;;GT_WRKR;
538;8014955;OPERATOR BXC ;526;50000;30000;10002;;GT_WRKR;
539;8014957;OPERATOR BXS ;519;50000;30000;10002;;GT_WRKR;
540;8014959;OPERATOR BXS ;520;50000;30000;10002;;GT_WRKR;
541;8014961;OPERATOR BXC ;527;50000;30000;10002;;GT_WRKR;
542;8014963;OPERATOR BXC ;528;50000;30000;10002;;GT_WRKR;
543;8014965;SECTION HEAD PREPARATION & MAINTENANCE ;490;50000;30000;10002;;GT_SPV;
544;8014967;TEAM LEADER PREPARATION & MAINTENACE BXE ;543;50000;30000;10002;;GT_STFF;
545;8014969;TEAM LEADER CEMENTING VALVE BXE ;543;50000;30000;10002;;GT_STFF;
546;8014971;TEAM LEADER PREPARATION & MAINTENANCE BXS ;543;50000;30000;10002;;GT_STFF;
547;8014973;TEAM LEADER PREPARATION & MAINTENANCE BXC ;543;50000;30000;10002;;GT_STFF;
548;8014975;WORKER PREPARATION & MAINTENANCE BXE ;544;50000;30000;10002;;GT_WRKR;
549;8014977;WORKER CEMENTING VALVE BXE ;545;50000;30000;10002;;GT_WRKR;
550;8014979;WORKER PREPARATION & MAINTENANCE BXS ;546;50000;30000;10002;;GT_WRKR;
551;8014981;WORKER PREPARATION & MAINTENANCE BXC ;547;50000;30000;10002;;GT_WRKR;
552;8014983;SECTION HEAD IMPROVEMENT TUBE ;490;50000;30000;10002;;GT_SPV;
553;8014985;STAFF IMPROVEMENT BXE ;552;50000;30000;10002;;GT_STFF;
554;8014987;STAFF IMPROVEMENT BXS ;552;50000;30000;10002;;GT_STFF;
555;8014989;STAFF IMPROVEMENT BXC ;552;50000;30000;10002;;GT_STFF;
556;8014991;STAFF 5R ;552;50000;30000;10002;;GT_STFF;
557;8014993;ADMINISTRATION PRODUCTION TUBE ;552;50000;30000;10002;;GT_STFF;
558;8014995;ADMINISTRATION PREPARATION & MAINTENANCE TUBE ;552;50000;30000;10002;;GT_STFF;
559;8019800;POLTEK-BXS ;489;50000;30000;10002;;PLTK_NH;
560;8013307;GROUP COORDINATOR ;8;50000;30000;-;;GT_JMGR;
561;8013308;GROUP COORDINATOR ;8;50000;30000;-;;GT_JMGR;
562;8013309;GROUP COORDINATOR ;8;50000;30000;-;;GT_JMGR;
563;8013310;GROUP COORDINATOR ;8;50000;30000;-;;GT_JMGR;
564;8013005;POLTEK-BPP ;565;50000;30000;10003;;GT_STFF;
565;8013319;DEPT. HEAD PRODUCTION PLANNING CONTROL ;9;50000;30000;10003;;GT_MGR;
566;8013325;SUB DEPT. HEAD PRODUCTION PLANNING ;565;50000;30000;10003;;GT_JMGR;
567;8013328;SECTION HEAD PRODUCTION MC TIRE PLANT I ;566;50000;30000;10003;;GT_SPV;
568;8013333;STAFF PROCESS TIRE 1 ;567;50000;30000;10003;;GT_STFF;
569;8013336;STAFF PROCESS TIRE 2 ;567;50000;30000;10003;;GT_STFF;
570;8013340;SECTION HEAD PRODUCTION MC TIRE PLANT B&H ;566;50000;30000;10003;;GT_SPV;
571;8013343;STAFF PROCESS TIRE 1 ;570;50000;30000;10003;;GT_STFF;
572;8013346;STAFF PROCESS TIRE 2 ;570;50000;30000;10003;;GT_STFF;
573;8013350;SECTION HEAD PRODUCTION MC TUBE ;566;50000;30000;10003;;GT_SPV;
574;8013353;STAFF PROCESS TUBE 1 ;573;50000;30000;10003;;GT_STFF;
575;8013359;STAFF PROCESS TUBE 2 ;573;50000;30000;10003;;GT_STFF;
576;8013365;STAFF INDUSTRIAL ENGINEERING ;566;50000;30000;10003;;GT_STFF;
577;8013369;SUB DEPT. HEAD MATERIAL PLANNING & STOCK CONTROL ;565;50000;30000;10003;;GT_JMGR;
578;8013373;SECTION HEAD LEVEL STOCK CONTROL ;577;50000;30000;10003;;GT_SPV;
579;8013376;STAFF LEVEL STOCK REPLACEMENT ;578;50000;30000;10003;;GT_STFF;
580;8013378;STAFF LEVEL STOCK OEM & EXPORT ;578;50000;30000;10003;;GT_STFF;
581;8013382;SECTION HEAD MATERIAL REQUIREMENT PLANNING QUALITY SYSTEM ;577;50000;30000;10003;;GT_SPV;
582;8013385;STAFF MATERIAL REQUIREMENT PLANNING ;581;50000;30000;10003;;GT_STFF;
583;8013387;STAFF QUALITY SYSTEM ;581;50000;30000;10003;;GT_STFF;
584;8013389;SECTION HEAD DATA SUPPORTING ;577;50000;30000;10003;;GT_SPV;
585;8013390;TEAM LEADER BARCODE BHI ;584;50000;30000;10003;;GT_STFF;
586;8013397;WORKER DISTRIBUTION BARCODE ;585;50000;30000;10003;;GT_WRKR;
587;8013402;STAFF ENTRY DATA ORACLE A1 ;584;50000;30000;10003;;GT_STFF;
588;8013403;STAFF ENTRY DATA ORACLE A2 ;584;50000;30000;10003;;GT_STFF;
589;8013404;STAFF ENTRY DATA ORACLE B1 ;584;50000;30000;10003;;GT_STFF;
590;8013405;STAFF ENTRY DATA ORACLE B2 ;584;50000;30000;10003;;GT_STFF;
591;8013406;STAFF ENTRY DATA ORACLE C1 ;584;50000;30000;10003;;GT_STFF;
